ทำเนียบท้องที่,Unnamed: 1,Unnamed: 2,Unnamed: 3
รหัสจังหวัด 2 หลัก // อำเภอ 2 หลัก // ตำบล 2 หลัก,,,
ข้อมูล ณ วันที่ 1 กันยายน 2566,,,
,,,
รหัสจังหวัด 2 หลัก//อำเภอ 4 หลัก//ตำบล 6 หลัก,จังหวัด/อำเภอ/ตำบล ภาษาไทย,จังหวัด/อำเภอ/ตำบล ภาษาอังกฤษ,ปีเดือนวันที่จำหน่าย
47170400,บ้านแป้น,Ban Paen,0
47170500,เชียงสือ,Chiang Sue,0
47180000,ภูพาน,Phu Phan,0
47180100,สร้างค้อ,Sang Kho,0
47180200,หลุบเลา,Lup Lao,0
47180300,โคกภู,Khok Phu,0
47180400,กกปลาซิว,Kok Pla Sio,0
47510000,วานรนิวาส (สาขาตำบลกุดเรือคำ)*,Wanon Niwat (Kut Ruea Kham Branch),25490101
47810000,อ.บ้านหัน	จ.สกลนคร*, ,25490101
48000000,นครพนม,Nakhon Phanom,0
48010000,เมืองนครพนม,Mueang Nakhon Phanom,0
48010100,ในเมือง,Nai Mueang,0
48010200,หนองแสง,Nong Saeng,0
48010300,นาทราย,Na Sai,0
48010400,นาราชควาย,Na Ratchakhwai,0
48010500,กุรุคุ,Kurukhu,0
48010600,บ้านผึ้ง,Ban Phueng,0
48010700,อาจสามารถ,At Samat,0
48010800,ขามเฒ่า,Kham Thao,0
48010900,บ้านกลาง,Ban Klang,0
48011000,ท่าค้อ,Tha Kho,0
48011100,คำเตย,Kham Toei,0
48011200,หนองญาติ,Nong Yat,0
48011300,ดงขวาง,Dong Khwang,0
48011400,วังตามัว,Wang Ta Mua,0
48011500,โพธิ์ตาก,Pho Tak,0
48020000,ปลาปาก,Pla Pak,0
48020100,ปลาปาก,Pla Pak,0
48020200,หนองฮี,Nong Hi,0
48020300,กุตาไก้,Kutakai,0
48020400,โคกสว่าง,Khok Sawang,0
48020500,โคกสูง,Khok Sung,0
48020600,มหาชัย,Maha Chai,0
48020700,นามะเขือ,Na Makhuea,0
48020800,หนองเทาใหญ่,Nong Thao Yai,0
48030000,ท่าอุเทน,Tha Uthen,0
48030100,ท่าอุเทน,Tha Uthen,0
48030200,โนนตาล,Non Tan,0
48030300,ท่าจำปา,Tha Champa,0
48030400,ไชยบุรี,Chai Buri,0
48030500,พนอม,Phanom,0
48030600,พะทาย,Phathai,0
48030700,นาขมิ้น*,Na Khamin,25490101
48030800,โพนบก*,Phon Bok,25490101
48030900,โพนสวรรค์*,Phon Sawan,25490101
48031000,บ้านค้อ*,Ban Kho,25490101
48031100,เวินพระบาท,Woen Phra Bat,0
48031200,รามราช,Rammarat,0
48031300,นาหัวบ่อ*,Na Hua Bo,25490101
48031400,หนองเทา,Nong Thao,0
48040000,บ้านแพง,Ban Phaeng,0
48040100,บ้านแพง,Ban Phaeng,0
48040200,ไผ่ล้อม,Phai Lom,0
48040300,โพนทอง,Phon Thong,0
48040400,หนองแวง,Nong Waeng,0
48040500,นาทม*,Na Thom,25490101
48040600,หนองซน*,Nong Son,25490101
48040700,ดอนเตย*,Don Toei,25490101
48040800,นางัว,Na Ngua,0
48040900,นาเข,Na Khe,0
48050000,ธาตุพนม,That Phanom,0
48050100,ธาตุพนม,That Phanom,0
48050200,ฝั่งแดง,Fang Daeng,0
48050300,โพนแพง,Phon Phaeng,0
48050400,พระกลางทุ่ง,Phra Klang Thung,0
48050500,นาถ่อน,Na Thon,0
48050600,แสนพัน,Saen Phan,0
48050700,ดอนนางหงส์,Don Nang Hong,0
48050800,น้ำก่ำ,Nam Kam,0
48050900,อุ่มเหม้า,Um Mao,0
48051000,นาหนาด,Na Nat,0
48051100,กุดฉิม,Kut Chim,0
48051200,ธาตุพนมเหนือ,That Phanom Nuea,0
48060000,เรณูนคร,Renu NaKhon,0
48060100,เรณู,Renu,0
48060200,โพนทอง,Phon Thong,0
48060300,ท่าลาด,Tha lat,0
48060400,นางาม,Na Ngam,0
48060500,โคกหินแฮ่,Khok Hin Hae,0
48060600,เรณูนคร*,Renu NaKhon,25490101
48060700,หนองย่างชิ้น,Nong Yang Chin,0
48060800,เรณูใต้,Renu Tai,0
48060900,นาขาม,Na Kham,0
48070000,นาแก,Na Kae,0
48070100,นาแก,Na Kae,0
48070200,พระซอง,Phra Song,0
48070300,หนองสังข์,Nong Sang,0
48070400,นาคู่,Na Khu,0
48070500,พิมาน,Phiman,0
48070600,พุ่มแก,Phum Kae,0
48070700,ก้านเหลือง,Kan Lueang,0
48070800,หนองบ่อ,Nong Bo,0
48070900,นาเลียง,Na Liang,0
48071000,โคกสี*,Khok Si,25490101
48071100,วังยาง*,Wang Yang,25490101
48071200,บ้านแก้ง,Ban Kaeng,0
48071300,คำพี้,Kham Phi,0
48071400,ยอดชาด*,Yot Chat,25490101
48071500,สีชมพู,Si Chomphu,0
48071600,หนองโพธิ์*,Nong Pho,25490101
48080000,ศรีสงคราม,Si Songkhram,0
48080100,ศรีสงคราม,Si Songkhram,0
48080200,นาเดื่อ,Na Duea,0
48080300,บ้านเอื้อง,Ban Ueang,0
48080400,สามผง,Sam Phong,0
48080500,ท่าบ่อสงคราม,Tha Bo Songkhram,0
48080600,บ้านข่า,Ban Kha,0
48080700,นาคำ,Na Kham,0
48080800,โพนสว่าง,Phon Sawang,0
48080900,หาดแพง,Hat Phaeng,0
48090000,นาหว้า,Na Wa,0
48090100,นาหว้า,Na Wa,0
48090200,นางัว,Na Ngua,0
48090300,บ้านเสียว,Ban Siao,0
48090400,นาคูณใหญ่,Na Khun Yai,0
48090500,เหล่าพัฒนา,Lao Phatthana,0
48090600,ท่าเรือ,Tha Ruea,0
48100000,โพนสวรรค์,Phon Sawan,0
48100100,โพนสวรรค์,Phon Sawan,0
48100200,นาหัวบ่อ,Na Hua Bo,0
48100300,นาขมิ้น,Na Khamin,0
48100400,โพนบก,Phon Bok,0
48100500,บ้านค้อ,Ban Kho,0
48100600,โพนจาน,Phon Chan,0
48100700,นาใน,Na Nai,0
48110000,นาทม,Na Thom,0
48110100,นาทม,Na Thom,0
48110200,หนองซน,Nong Son,0
48110300,ดอนเตย,Don Toei,0
48120000,วังยาง,Wang Yang,0
48120100,วังยาง,Wang Yang,0
48120200,โคกสี,Khok Si,0
48120300,ยอดชาด,Yot Chat,0
48120400,หนองโพธิ์,Nong Pho,0
49000000,มุกดาหาร,Mukdahan,0
49010000,เมืองมุกดาหาร,Mueang Mukdahan,0
49010100,มุกดาหาร,Mukdahan,0
49010200,ศรีบุญเรือง,Si Bun Rueang,0
49010300,บ้านโคก,Ban Khok,0
49010400,บางทรายใหญ่,Bang Sai Yai,0
49010500,โพนทราย,Phon Sai,0
49010600,ผึ่งแดด,Phueng Daet,0
49010700,นาโสก,Na Sok,0
49010800,นาสีนวน,Na Sinuan,0
49010900,คำป่าหลาย,Kham Pa Lai,0
49011000,คำอาฮวน,Kham Ahuan,0
49011100,ดงเย็น,Dong Yen,0
49011200,ดงมอน,Dong Mon,0
49011300,กุดแข้,Kut Khae,0
49019400,หนองแวง*,Nong Waeng,25490101
49019500,กกแดง*,Kok Daeng,25490101
49019600,นากอก*,Na Kok,25490101
49019700,นำคมคำสร้อย*,Nam Khom Kham Soi,25490101
49019800,บางทรายน้อย*,Bang Sai Noi,25490101
49019900,หว้านใหญ่*,Wan Yai,25490101
49020000,นิคมคำสร้อย,Nikhom Kham Soi,0
49020100,นิคมคำสร้อย,Nikhom Kham Soi,0
49020200,นากอก,Na Kok,0
49020300,หนองแวง,Nong Waeng,0
49020400,กกแดง,Kok Daeng,0
49020500,นาอุดม,Na Udom,0
49020600,โชคชัย,Chok Chai,0
49020700,ร่มเกล้า,Rom Klao,0
49030000,ดอนตาล,Don Tan,0
49030100,ดอนตาล,Don Tan,0
49030200,โพธิ์ไทร,Pho Sai,0
49030300,ป่าไร่,Pa Rai,0
49030400,เหล่าหมี,Lao Mi,0
49030500,บ้านบาก,Ban Bak,0
49030600,นาสะเม็ง,Na Sameng,0
49030700,บ้านแก้ง,Ban Kaeng,0
49040000,ดงหลวง,Dong Luang,0
49040100,ดงหลวง,Dong Luang,0
49040200,หนองบัว,Nong Bua,0
49040300,กกตูม,Kok Tum,0
49040400,หนองแคน,Nong Khaen,0
49040500,ชะโนดน้อย,Chanot Noi,0
49040600,พังแดง,Phang Daeng,0
49050000,คำชะอี,Khamcha-I,0
49050100,หนองสูงใต้*,Nong Sung Tai,25490101
49050200,หนองสูง*,Nong Sung,25490101
49050300,บ้านซ่ง,Ban Song,0
49050400,คำชะอี,Kham Cha-i,0
49050500,หนองเอี่ยน,Nong Ian,0
49050600,บ้านค้อ,Ban Kho,0
49050700,บ้านเหล่า,Ban Lao,0
49050800,โพนงาม,Phon Ngam,0
49050900,โนนยาง*,Non Yang,25490101
49051000,บ้านเป้า*,Ban Pao,25490101
49051100,เหล่าสร้างถ่อ,Lao Sang Tho,0
49051200,คำบก,Kham Bok,0
49051300,ภูวง*,Phu Wong,25490101
49051400,น้ำเที่ยง,Nam Thiang,0
49059700,หนองสูงใต้*,Nong Sung Tai,25490101
49059800,บ้านเป้า*,Ban Pao,25490101
49059900,หนองสูง*,Nong Sung,25490101
49060000,หว้านใหญ่,Wan Yai,0
49060100,หว้านใหญ่,Wan Yai,0
49060200,ป่งขาม,Pong Kham,0
49060300,บางทรายน้อย,Bang Sai Noi,0
49060400,ชะโนด,Chanot,0
49060500,ดงหมู,Dong Mu,0
49070000,หนองสูง,Nong Sung,0
49070100,หนองสูง,Nong Sung,0
49070200,โนนยาง,Non Yang,0
49070300,ภูวง,Phu Wong,0
49070400,บ้านเป้า,Ban Pao,0
49070500,หนองสูงใต้,Nong Sung Tai,0
49070600,หนองสูงเหนือ,Nong Sung Nuea,0
50000000,เชียงใหม่,Chiang Mai,0
50010000,เมืองเชียงใหม่,Mueang Chiang Mai,0
50010100,ศรีภูมิ,Si Phum,0
50010200,พระสิงห์,Phra Sing,0
50010300,หายยา,Hai Ya,0
50010400,ช้างม่อย,Chang Moi,0
50010500,ช้างคลาน,Chang Khlan,0
50010600,วัดเกต,Wat Ket,0
50010700,ช้างเผือก,Chang Phueak,0
50010800,สุเทพ,Suthep,0
50010900,แม่เหียะ,Mae Hia,0
50011000,ป่าแดด,Pa Daet,0
50011100,หนองหอย,Nong Hoi,0
50011200,ท่าศาลา,Tha Sala,0
50011300,หนองป่าครั่ง,Nong Pa Khrang,0
50011400,ฟ้าฮ่าม,Fa Ham,0
50011500,ป่าตัน,Pa Tan,0
50011600,สันผีเสื้อ,San Phisuea,0
50020000,จอมทอง,Chom Thong,0
50020100,ยางคราม*,Yong Khram,25490101
50020200,สองแคว*,Song Khwae,25490101
50020300,บ้านหลวง,Ban Luang,0
50020400,ข่วงเปา,Khuang Pao,0
50020500,สบเตี๊ยะ,Sop Tia,0
50020600,บ้านแปะ,Ban Pae,0
50020700,ดอยแก้ว,Doi Kaeo,0
50020800,ดอยหล่อ*,Doi Lo,25490101
50020900,แม่สอย,Mae Soi,0
50021000,สันติสุข*,Santi Suk,25490101
50030000,แม่แจ่ม,Mae Chaem,0
50030100,ช่างเคิ่ง,Chang Khoeng,0
50030200,ท่าผา,Tha Pha,0
50030300,บ้านทับ,Ban Thap,0
50030400,แม่ศึก,Mae Suek,0
50030500,แม่นาจร,Mae Na Chon,0
50030600,บ้านจันทร์*,Ban Chan,25530107
50030700,ปางหินฝน,Pang Hin Fon,0
50030800,กองแขก,Kong Khaek,0
50030900,แม่แดด*,Mae Daet,25530107
50031000,แจ่มหลวง*,Chaem Luang,25530107
50040000,เชียงดาว,Chiang Dao,0
50040100,เชียงดาว,Chiang Dao,0
50040200,เมืองนะ,Mueang Na,0
50040300,เมืองงาย,Mueang Ngai,0
50040400,แม่นะ,Mae Na,0
50040500,เมืองคอง,Mueang Khong,0
50040600,ปิงโค้ง,Ping Khong,0
50040700,ทุ่งข้าวพวง,Thung Khao Phuang,0
50050000,ดอยสะเก็ด,Doi SaKet,0
50050100,เชิงดอย,Choeng Doi,0
50050200,สันปูเลย,San Pu Loei,0
50050300,ลวงเหนือ,Luang Nuea,0
50050400,ป่าป้อง,Pa Pong,0
50050500,สง่าบ้าน,Sa-nga Ban,0
50050600,ป่าลาน,Pa Lan,0
50050700,ตลาดขวัญ,Talat Khwan,0
50050800,สำราญราษฎร์,Samran Rat,0
50050900,แม่คือ,Mae Khue,0
50051000,ตลาดใหญ่,Talat Yai,0
50051100,แม่ฮ้อยเงิน,Mae Hoi Ngoen,0
50051200,แม่โป่ง,Mae Pong,0
50051300,ป่าเมี่ยง,Pa Miang,0
50051400,เทพเสด็จ,Thep Sadet,0
50060000,แม่แตง,Mae Taeng,0
50060100,สันมหาพน,San Maha Phon,0
50060200,แม่แตง,Mae Taeng,0
50060300,ขี้เหล็ก,Khilek,0
50060400,ช่อแล,Cho Lae,0
50060500,แม่หอพระ,Mae Ho Phra,0
50060600,สบเปิง,Sop Poeng,0
50060700,บ้านเป้า,Ban Pao,0
50060800,สันป่ายาง,San Pa Yang,0
50060900,ป่าแป๋,Pa Pae,0
50061000,เมืองก๋าย,Mueang Kai,0
50061100,บ้านช้าง,Ban Chang,0
50061200,กื้ดช้าง,Kuet Chang,0
50061300,อินทขิล,Inthakhin,0
50061400,สมก๋าย*,Som Kai,25550101
50070000,แม่ริม,Mae Rim,0
50070100,ริมใต้,Rim Tai,0
50070200,ริมเหนือ,Rim Nuea,0
50070300,สันโป่ง,San Pong,0
50070400,ขี้เหล็ก,Khilek,0
50070500,สะลวง,Saluang,0
50070600,ห้วยทราย,Huai Sai,0
50070700,แม่แรม,Mae Raem,0
50070800,โป่งแยง,Pong Yaeng,0
50070900,แม่สา,Mae Sa,0
50071000,ดอนแก้ว,Don Kaeo,0
50071100,เหมืองแก้ว,Mueang Kaeo,0
50080000,สะเมิง,Samoeng,0
50080100,สะเมิงใต้,Samoeng Tai,0
50080200,สะเมิงเหนือ,Samoeng Nuea,0
50080300,แม่สาบ,Mae Sap,0
50080400,บ่อแก้ว,Bo Kaeo,0
50080500,ยั้งเมิน,Yang Moen,0
50090000,ฝาง,Fang,0
50090100,เวียง,Wiang,0
50090200,ปงตำ*,Pong Tam,25490101
50090300,ม่อนปิ่น,Mon Pin,0
50090400,แม่งอน,Mae Ngon,0
50090500,แม่สูน,Mae Sun,0
50090600,สันทราย,San Sai,0
50090700,ศรีดงเย็น*,Si Dong Yen,25490101
50090800,แม่ทะลบ*,Mae Thalop,25490101
50090900,หนองบัว*,Nong Bua,25490101
50091000,แม่คะ,Mae Kha,0
50091100,แม่ข่า,Mae Khaa,0
50091200,โป่งน้ำร้อน,Pong Nam Ron,0
50099500,แม่นาวาง*,Mae Na Wang,25490101
50099600,แม่สาว*,Mae Sao,25490101
50099700,แม่อาย*,Mae Ai,25490101
50099800,ศรีดงเย็น*,Si Dong Yen,25550419
50099900,ปงตำ*,Pong Tam,25550419
50100000,แม่อาย,Mae Ai,0
50100100,แม่อาย,Mae Ai,0
50100200,แม่สาว,Mae Sao,0
50100300,สันต้นหมื้อ,San Ton Mue,0
50100400,แม่นาวาง,Mae Na Wang,0
50100500,ท่าตอน,Tha ton,0
50100600,บ้านหลวง,Ban Luang,0
50100700,มะลิกา,Malika,0
50110000,พร้าว,Phrao,0
50110100,เวียง,Wiang,0
50110200,ทุ่งหลวง,Thung Luang,0
50110300,ป่าตุ้ม,Pa Tum,0
50110400,ป่าไหน่,Pa Nai,0
50110500,สันทราย,San Sai,0
50110600,บ้านโป่ง,Ban Pong,0
50110700,น้ำแพร่,Nam Phrae,0
50110800,เขื่อนผาก,Khuean Phak,0
50110900,แม่แวน,Mae Waen,0
50111000,แม่ปั๋ง,Mae Pang,0
50111100,โหล่งขอด,Long Khot,0
50120000,สันป่าตอง,San Pa Tong,0
50120100,ยุหว่า,Yu Wa,0
50120200,สันกลาง,San Klang,0
50120300,ท่าวังพร้าว,Tha Wang Phrao,0
50120400,มะขามหลวง,Makham Luang,0
50120500,แม่ก๊า,Mae Ka,0
50120600,บ้านแม,Ban Mae,0
50120700,บ้านกลาง,Ban Klang,0
50120800,ทุ่งสะโตก,Thung Satok,0
50120900,ทุ่งปี้*,Thung Pi,25490101
50121000,ทุ่งต้อม,Thung Tom,0
50121100,บ้านกาด*,Ban Kat,25490101
50121200,แม่วิน*,Mae Win,25490101
50121300,ทุ่งรวงทอง*,Thung Ruang Thong,25490101
50121400,น้ำบ่อหลวง,Nam Bo Luang,0
50121500,มะขุนหวาน,Makhun Wan,0
50130000,สันกำแพง,San Kamphaeng,0
50130100,สันกำแพง,San Kamphaeng,0
50130200,ทรายมูล,Sai Mun,0
50130300,ร้องวัวแดง,Rong Wua Daeng,0
50130400,บวกค้าง,Buak Khang,0
50130500,แช่ช้าง,Chae Chang,0
50130600,ออนใต้,On Tai,0
50130700,ออนเหนือ*,On Nuea,25490101
50130800,บ้านสหกรณ์*,Ban Sahakon,25490101
50130900,ห้วยแก้ว*,Huai Kaeo,25490101
50131000,แม่ปูคา,Mae Pu Kha,0
50131100,ห้วยทราย,Huai Sai,0
50131200,ต้นเปา,Ton  Pao,0
50131300,สันกลาง,San Klang,0
50131400,แม่ทา*,Mae Tha,25490101
50131500,ทาเหนือ*,Tha Nuea,25490101
50131600,ออนกลาง*,On Klang,25490101
50139700,แม่วิน*,Mae Win,25550419
50139800,ทุ่งปี้*,Thung Pi,25550419
50139900,บ้านกาด*,Ban Kat,25550419
50140000,สันทราย,San Sai,0
50140100,สันทรายหลวง,San Sai Luang,0
50140200,สันทรายน้อย,San Sai Noi,0
50140300,สันพระเนตร,San Phra Net,0
50140400,สันนาเม็ง,San Na Meng,0
